-664.6083224649483,129745.94230235557,129293.32924907576,127081.76233707572,125209.33015875475,125121.04802073678,124886.41546098562,123024.04558607296,121047.70757037634,120653.65018084872,120485.07500019154,118855.89764624779,116944.78969474693,116314.44796103,115991.62965149945,114652.05772774549,113046.32277940892,112243.54999203255,111319.84878266563,109900.1531712844,108761.0259689963,107777.13695171333,106001.34915258011,104333.2042175903,104475.81118745299,104914.87942094494,103682.31062328367,101847.2954530677,101112.04812218992,100802.07694198449,99360.53254285829,97205.67722957156,96270.70725880437,96381.09384902008,95457.58171611179,93314.77862915432,92131.90549297637,92378.18508532952,91762.62298461133,89493.80302091072,87967.6898443794,88115.18036495466,86603.77709819525,84706.8721168453,86211.6461145963,85717.39373496125,81030.41523118687,79109.31226364925,81858.95672490893,81926.19465624611,76618.3669203693,73521.62132943442,76195.14798660495,77224.86060005665,72334.79035886377,68389.65864234293,70887.10903762333,72911.47522373317,68690.96334400559,63710.542316718784,65289.67771280656,68399.61345129866,65814.01420657462,60410.62794335297,60261.27820662719,63588.42484193477,63156.54416785158,58414.55768380118,56400.02718326256,58686.47359427743,60590.895874710564,60787.189242251305,58311.324336916834,55711.55737627152,56129.761711460684,57205.905943898266,55614.45221663093,53054.78018609654,53235.17673140495,54656.19527298851,53406.680185796824,50417.98075465862,49813.341897461825,51168.18796042056,50400.63856507225,47304.761741782815,46202.75312579975,47754.96621257835,47811.54677942222,45082.07636402451,43308.54180188608,44250.10611535091,44780.28745808896,42377.26280612989,40036.69197924307,40562.52331061718,41502.58008893578,39586.52176908785,36968.239161105594,37055.0636158469,38115.59279157169,36783.63951947748,34014.70347794473,33377.80617570768,34465.25791119186,33765.26987417365,31051.04383433776,29389.28815422907,29478.27504794336,29657.876512891657,28796.76151143521,28004.74076055514,27335.37033335994,26660.150735358853,25788.28755022945,24945.53286035369,24056.627193732973,23200.984537455603,22581.064618643242,21951.03996387213,21097.55957019863,20363.0702977202,19972.291753624362,19462.604436302398,18568.19533892788,17649.23379473829,17240.679163546563,16847.36534356518,16043.907764573953,13754.284312736869,12555.015525327712,14361.635539300696,14765.095323104571,11808.91274533562,9843.462685919338,11723.452434279745,12722.279282696822,9753.153295421158,7199.013409115156,9031.034118203592,10657.681880899821,8042.215201363295,4831.594711240396,6111.271659943115,8501.576983031679,6579.466892923258,2776.3000086480315,3369.700190260046,6301.542888232805,5273.88996518842,1176.8107891675245,566.1613831827926,3679.0260854420994,3808.338093578459,-530.5295840390318,-3148.9624015203335,-333.39975269661227,1880.2674467956713,-1372.620876565892,-5915.198859503922,-3736.673529262982,810.7070972195834,-1227.3956256675956,-7025.23631249995,-6153.297236442379,-810.2827441996778,-1522.5095090906161,-7734.702174725418,-8406.717873342757,-2666.8039682525014,-2041.296318463672,-8451.964364707297,-10659.490955052852,-4958.304331795181,-2776.372408208202,-8799.684576793708,-12423.871741972624,-7408.743416304311,-3982.5396501150362,-8818.366626369456,-13658.298667803247,-10087.61309681159,-5578.715939070684,-8807.65513776388,-14301.8025184228,-12456.005751181652,-7419.0801083757415,-9024.94047046826,-14989.995656534127,-14551.54303042993,-9102.697811669317,-9292.120117273225,-15260.826027182997,-16325.686878083501,-11005.832331316851,-9689.615813031767,-15252.56752589038,-17792.597499987805,-12734.282747925441,-10111.502028695737,-15240.530612817347,-19076.849518743416,-14601.119961053875,-10782.139292682947,-15173.661008217823,-20148.715288079406,-16441.033391978955,-11365.452126154749,-14639.598833080847,-20595.657892896346,-18124.326550164642,-12312.979922181505,-14167.757747782365,-20661.614970171606,-19813.17451370605,-13508.014829625834,-13832.201488960418,-20498.45578892748,-21279.26449984066,-14761.156880892937,-13456.380427323398,-20024.601023290626,-22539.138736943583,-16349.343177149829,-13470.851906362295,-19234.87946487483,-23199.774552343413,-17881.24543395205,-13601.383735862117,-18309.464841942434,-23532.423634683473,-19609.915269116238,-14353.573790301882,-17466.058102877832,-23420.062747630756,-20996.00842072378,-15000.717965242817,-16531.667033245278,-22924.295356085117,-22170.90191418807,-15790.614582007263,-15734.23230903077,-22098.4853603112,-23056.521385675478,-16755.57418089392,-15195.37132481041,-21228.636164207157,-23817.488841271806,-18326.975058730866,-15280.110267040764,-20131.182604205278,-23958.73236831135,-19390.1641079845,-15007.825898052171,-18888.46946140957,-23700.090437568244,-20355.156201620368,-15209.222685230918,-17591.74550595115,-22997.143448340415,-21507.11458335769,-17359.029740066464,-19350.082736497636,-22534.296206223604,-20618.68730930621,-17378.41537912281,-18686.149844405183,-21952.30148057663,-20989.16432947538,-17603.55854899479,-18071.848548657057,-21348.28019714004,-21292.175689987518,-17924.696735423902,-17568.028862082523,-20690.50277924331,-21362.754077553203,-18186.60867554044,-17072.421173774885,-19873.816291597417,-21336.496930198264,-18604.731657352,-16646.05602673517,-18818.523488644416,-20951.069383766895,-18891.06919224016,-16310.35000388298,-17797.160372254766,-20478.24474988028,-19120.472693449818,-16065.406958671432,-16784.212076004616,-19821.090425692702,-19303.2713770072,-16021.70978368399,-15842.927480852632,-18859.096542525338,-19254.934639155894,-16032.183781848034,-14968.11487088837,-17820.05980288834,-19723.86957783751,-17366.360268545774,-14239.872861952681,-14869.44351124257,-18119.90893098755,-18602.613430602658,-15841.948718648753,-14337.312934709014,-16269.73642991265,-18068.25148353353,-17768.243036266227,-16434.025462506528,-14699.530132703774,-14598.242728428777,-15845.28112146807,-15682.251912161671,-13862.650564595904,-12406.68511836639,-12219.59135969638,-12189.605818983742,-12107.438869662954,-11786.867691234023,-11766.782207784185,-11979.937536946694,-12197.66429460248,-11773.762303977615,-11013.522588899905,-10995.449857184889,-11530.5035255857,-11287.669817399794,-10256.431094669824,-9949.004439367425,-10769.362514448076,-10958.275926497736,-9781.566052334245,-9099.62218045906,-9897.047312774761,-10529.052050985323,-9342.241335159197,-8192.086114654376,-8927.843309374504,-9931.589344399537,-8909.93067859234,-7431.787906613667,-7885.183397567816,-9189.059119281086,-8568.608643230356,-6822.845703217539,-6923.887423762677,-8408.298137389454,-8205.087404498143,-6331.672106463346,-5921.167923980793,-7432.169934335074,-7669.209760852893,-5871.75074069537,-5152.969714004277,-6517.312619045693,-7209.41583143923,-5628.584216247564,-4380.050114063924,-5495.633933396191,-6635.355752008378,-5279.415581425608,-3722.8471266203633,-4472.198366170112,-5804.105817550839,-4905.133486828374,-3116.3414832851486,-3551.238260242155,-5120.354658569217,-4619.723852615556,-2669.9633687344103,-2586.103829739979,-4227.059432536014,-4208.796534426201,-2250.239772649731,-1723.8625850782264,-3234.6568766239307,-3710.6628887151155,-1887.0814597887875,-934.0792136277414,-2278.833446894494,-3213.470789059259,-1674.2724981778865,-257.5006283299399,-1313.0783628739846,-2598.695636472677,-1313.6061051982351,463.4616483823165,-225.33712447614153,-1724.6926912624915,-966.2400920399541,875.8460160566174,609.4310772357126,-1026.8190386659912,-687.3989158274628,1246.2225808945564,1382.2886397805037,-281.31521179118135,-390.05228263635036,1474.8468861518254,2066.3988984860607,543.7635874702646,-36.96168528930775,1737.758086063298,2796.312449833641,1476.7263577541144,464.260531000461,1899.3522056899665,3303.4509114543243,2347.919612320041,926.9248769620008,1984.9420285019369,3641.532058227436,3005.9126850763405,1393.0508476699652,2086.2977867587742,3982.184598380003,3796.0253203446355,2046.7753229409427,2189.291884500537,4102.309905335451,4366.587014490109,2708.822087949615,2356.958577193809,4235.190603628795,4965.158209307356,3378.4410270132958,2587.6932718161806,4307.981895055016,5431.448800323962,4170.084308415757,2945.5618446805966,4231.344082157175,5793.035420453187,4814.290493153214,3270.8217338425275,4114.464857563464,5885.000285517839,5380.739570896541,3681.6276237938146,4095.340911474079,6014.469286686126,6011.0362083734835,4283.390041376395,4214.824156854807,6111.847480018561,6497.355273359764,4843.71217228227,4285.169334230555,6095.150713270741,6955.7639554992165,5416.4487161781,4402.24471705587,5882.811284817297,7121.067021918454,5953.990597839958,4577.419283931147,5763.485588939206,7338.663492756743,6480.42192924898,4907.143384479132,5657.393980811095,7368.502743083685,6927.791413308325,5169.721185768241,5534.58687185196,7402.422038521341,7386.203885092171,5563.09491204856,5396.837662103888,7259.302753329852,7694.580042500682,5960.216637720547,5250.080835346547,6912.859896944199,7945.51307208222,6467.012647487278,5348.35665130668,6744.147514620934,8078.308171978722,6848.589529789933,5408.010934435071,6428.2830600970265,8013.269533651099,7214.357541578727,5547.360097616296,6133.9961455523735,7890.74992296462,7598.106053605985,5773.537455958965,5962.776227733673,7946.805579162436,8113.994024119958,6325.791315164657,5938.320226364602,7686.2687156733045,8309.084653154277,6635.701804753491,5804.738606727151,7402.909642132017,8416.672377950796,6938.046376862076,5681.257953571378,7008.471202694993,8393.613217970487,7360.544992463852,5754.904464822372,6674.563802674322,8329.806364162796,7647.791358263756,5830.784487946803,6268.169739602257,8098.387018326335,7910.90572720069,6050.668399114427,5976.930904805606,7737.335380715158,8012.948991819139,6286.808957187415,5720.669724011437,7378.373424861449,8082.988134539381,6481.953725817431,5447.1898351035525,6900.376446167469,8044.405069302928,6719.437856000262,5250.3357216169425,6324.527279028727,7805.197128650994,6808.467562394566,5136.235920589894,5897.373139284144,7606.192659599768,7108.830216706097,5302.563505469661,5584.936389349827,7379.687875579581,7297.053519535086,5402.423913910217,5128.7705519149495,6878.146050506992,7256.248659518351,5500.00165395689,4817.518060381633,6435.831106491307,7199.0204634962465,5588.2522818189755,4497.016484231313,5876.699324443158,7039.4930935771445,5808.528613468567,4324.8914056596805,5248.495684478854,6782.630742940466,5893.863850175494,4098.795130379953,4670.648297719541,6362.9455149902205,5929.2642477910595,4056.7984011159533,4167.790724695191,5920.74075915428,5944.145549548179,4084.1474951019627,3707.869871545645,5432.50081205893,5844.627755324276,4128.446096428503,3279.1906882499134,4796.563485248531,5780.839605751968,4229.180234321044,2915.0907948547465,4257.130974466672,5678.178482938678,4508.887694608296,2891.4165112063565,3786.153102999793,5365.406659589415,4569.86050401184,2796.5322616057892,3238.7821579836564,5018.354249305992,4716.359157402863,2861.3819867219227,2814.1302746991223,4569.47406696611,4663.596769608917,2868.6555366991925,2331.943230035009,4036.50029305136,4630.089810674499,2921.3297026728833,1921.7480959284912,3348.952919862184,4450.158445527517,3043.30832197171,1611.021089576543,2703.1269172047632,4133.925918286988,3095.9373098046326,1320.0231362215327,2086.445944685054,3792.8637443492953,3165.023985947464,1306.5314186064752,1594.9230868283448,3379.1916490047242,3219.7931036706796,1279.7704877131819,1115.832120090383,2867.39508580488,3135.170559201668,1314.5976498096734,607.5727625820418,2254.0007950813024,3042.3919497649213,1464.9733626344423,340.8674800522531,1734.8699910211571,2935.4322257296817,1611.0521385201837,71.23205625036462,1039.7414494252089,2566.4211202946635,1635.5594201508156,-177.50707845134548,498.31960791484926,2245.70080532135,1741.7221265765884,-133.33006615344948,6.036367132196574,1742.0523957117307,1743.1978400318148,-102.47995019182417,-494.9175766327803,1240.6688228877413,1702.8424344439493,-27.47126382074839,-805.5315265994468,723.1169714416185,1568.2197237575663,78.41397171682206,-1201.0560635862116,48.988198259396995,1306.538556827471,92.6808772443137,-1445.6937995965961,-478.26759252551085,1114.4683233341002,295.29754699338184,-1457.8322825628106,-995.0184364707608,689.6729966095575,353.6350401881223,-1471.155591784944,-1451.4899108014758,341.29031207232765,421.14485415574427,-1473.6827655407046,-1946.1920776220936,-235.16747361558328,364.659006572057,-1294.4032593284296,-2216.880937339938,-703.0537707410367,343.0766475811597,-1032.117552078928,-2399.422527139997,-1262.4128385803492,129.79328479803826,-954.1166678484306,-2583.730779048396,-1755.0829437681432,-168.31059001535505,-837.453838407956,-2619.8436948091244,-2217.0525655137417,-428.64413470116415,-668.4422155262419,-2519.9193263215184,-2682.167219189764,-886.6495062570566,-643.1687788563095,-2395.360123633417,-3032.4172646308816,-1431.0511384690635,-647.7042867217388,-2212.44106883119,-3228.250025087117,-1663.6463906214367,-419.4155364856633,-1763.0509516590246,-3193.0109661085817,-2093.0895535660447,-628.208326157117,-1536.633585051819,-3223.567246410801,-2514.658240411183,-841.1548847419126,-1390.9068323997162,-3204.30823558011,-2969.567508123523,-1128.6004131366117,-1179.4768215537006,-3036.87972469148,-3347.8906794193854,-1580.6720525167966,-1130.878370700504,-2805.340500328779,-3533.0181923935143,-1912.054855204955,-1029.2489511874373,-2506.9350815936323,-3741.448310240301,-2417.97537721729,-1121.6301724700588,-2276.370589952161,-3784.8437361452816,-2802.567387725827,-1289.4551130777072,-2103.737169402544,-3808.7785471092247,-3226.184627861965,-1469.0734543141698,-1836.9437331919326,-3640.4466352718628,-3565.6245175731383,-1798.0430342794134,-1645.5830966628127,-3424.5682115699656,-3831.054612724898,-2029.2899874798586,-1466.9880503408967,-3176.3766185727527,-4018.0881049016753,-2395.450042066357,-1421.861381916051,-2849.432851814232,-4096.897845466765,-2789.430535052832,-1418.090519676227,-2498.9043622742065,-4052.9852321342605,-3172.306697136977,-1544.6516209922283,-2169.0009630686855,-3949.250291033555,-3557.294735710884,-1744.1781477767909,-1909.2908792116014,-3713.1576387628465,-3730.734278149819,-1948.3670004051128,-1673.7595324690265,-3432.985763136552,-3936.587450788633,-2249.773279533143,-1530.8704869574976,-3008.2673402408345,-3991.800782958211,-2528.1554177347116,-1351.199061799738,-2702.7482797696084,-4021.78859549598,-2844.3121520776367,-1352.6129635789348,-2272.378350309118,-3891.155651307281,-3201.812156797332,-1481.6869856815028,-1996.552839094793,-3762.221770421098,-3430.6077334126057,-1654.9446086859662,-1712.3599508997431,-3489.6017004228815,-3677.721876776135,-1879.5566398139254,-1490.832055388455,-3159.4178181181687,-3813.7192708964885,-2152.7128772413616,-1271.62799344206,-2768.082427610416,-3879.0474916391922,-2487.772868896707,-1185.4115054185459,-2413.493800631917,-3840.826893928501,-2683.8409979291264,-1090.6105468886235,-1936.1334359860193,-3624.5669579557234,-2944.774915222708,-1138.848590511523,-1563.3319650152116,-3411.711935629497,-3167.885200901117,-1218.161898073684,-1112.898076007552,-2947.1606844652706,-3225.2089467389724,-1367.1989285741147,-804.7766436542533,-2397.1929095999967,-3207.8582627309443,-1646.49587974512,-593.9825070757634,-2046.0434741285462,-3225.2337997900586,-1927.7883898376895,-576.3509338784133,-1702.6863502138804,-3198.493881984019,-2211.9420038592543,-574.470809378854,-1210.3642431537355,-2903.7596882849175,-2403.7576102060975,-600.5214734074525,-805.7133363026187,-2613.497828906081,-2616.1779543669545,-743.7309611605106,-512.1138715560119,-2261.9725419248707,-2704.744787405937,-946.8131398441037,-213.6290074196695,-1743.551364953344,-2625.8072155639748,-1103.6441277240083,71.03055057352867,-1314.2535257826703,-2634.3339430982605,-1413.4473441093605,25.94300213140923,-948.0860706042313,-2484.658910368822,-1660.0161252655535,55.74046180039841,-537.2477646146117,-2303.3162434465194,-1913.7366460242156,-98.14217168226969,-192.1782476654771,-1972.8914077357322,-2087.9721920757056,-212.8560813124068,189.04897167867784,-1520.7844535394725,-2161.194153889851,-427.53626614960194,473.4240420216647,-1021.8451845781738,-2060.5735122556916,-584.7067649124147,644.2814077052262,-603.401681113196,-2071.2853667099907,-937.7798105355687,701.8128035688387,-130.72594600106368,-1784.7246458367217,-1123.411427838751,644.6500134177031,227.95929151432938,-1580.6496928953088,-1419.2111564190686,465.01512400461434,556.0279349358352,-1218.8653270556601,-1527.3595448519827,234.93177260839093,825.525811682171,-783.9411119744937,-1489.0398088403713,126.07405207203783,1046.6373409331986,-413.30183510294455,-1583.496807129004,-181.59304938292826,1224.7483721536296,174.90892683168067,-1322.7220979699512,-323.44080751095953,1316.0337956351414,577.0720099832288,-1163.4629334772785,-688.980387052962,1110.2678605209971,865.646278593626,-883.8816070690232,-791.1461165915481,1076.7711490550546,1299.3117016926835,-502.43517226004724,-964.0440976423714,846.6829143489053,1553.28751959083,-87.90748266136654,-1033.8499431451608,575.0321620750658,1701.6918879027523,364.3975929317211,-938.1527950172394,413.1698928539099,1896.973622564002,945.1959604258429,-629.8423644734994,282.94988384451204,2033.0495122951208,1369.034379087548,-461.3126195803095,-2.794963341454377,1916.8767517782596,1762.547521704586,-41.728412291312566,-118.71722937405639,1696.5339841980544,2015.8331325329311,251.0582509932192,-348.4086262560195,1390.270468719756,2226.1345755614693,697.8016218969099,-350.44917665189223,1146.3678755711123,2291.6206426327453,1059.433948585706,-342.9375037367181,785.4887237771186,2323.0156827127985,1467.2464517760484,-156.1787983818108,489.5128390995926,2296.432702362335,1844.0465919913358,-34.4191495142245,270.974385531194,2128.8779462879306,2109.32511787924,284.018531371662,120.49435414056143,1842.8718759482533,2251.4078763148145,546.7130293392916,-111.48214112036021,1551.071543500371,2494.848399201297,1023.0367938405334,-101.04070158847298,1257.6757103972823,2527.750816036775,1353.5332028750777,-102.51391189996457,951.1625976192518,2584.444012992153,1774.4348910695821,7.257259724111918,580.5750420908998,2343.4962838201377,2058.8396179194533,266.6003328185684,323.67472741719484,2179.9721643515372,2346.8097036695003,610.6832334608794,205.2417920299813,1912.3716337946253,2538.276644399649,960.1616580753866,119.51632500321102,1660.9821488065845,2747.8994543324125,1400.5745162406165,46.74240733518218,1280.9940408303,2664.0169743050715,1562.753913103721,-24.772082960536864,871.1371502409138,2579.555366193648,1919.1819603079261,163.82139966341583,544.7992978965813,2360.0260538605808,2157.8569970228846,270.5743473071652,239.76856895789297,2137.5477206384126,2428.694247695788,653.3224844963497,52.79455472807149,1734.0151706071706,2436.76058304638,859.4904837602826,-164.32969203533412,1343.1631396932053,2528.480222362074,1162.014766084962,-203.88538273148606,963.905198186887,2454.6448195709854,1485.498969554841,-99.71214663490264,598.6834581822222,2285.6059669516576,1690.9755005589773,-140.8422682947894,148.48275647519222,1946.8286236022368,1836.0354621857523,62.89196403284859,-165.928043121251,1674.3529384860794,2094.854438827499,351.6691018227366,-321.5503663544223,1296.7447861210103,2137.194306337149,607.4636488899059,-499.5482009731022,865.3482315300348,2110.8074309525764,880.9372413755441,-649.7240292071556,469.9957241183365,2143.1942606648954,1337.1242358634358,-438.52834288690065,157.31279911813635,1973.7833460585039,1550.9050519277407,-413.09346321362045,-209.8740668628243,1699.1388288245348,1796.389231353818,-45.03088900830335,-410.7531930266741,1304.6917245841437,1837.284061078754,135.96091416097352,-667.7926997796449,896.9972296168971,1850.3348739715007,400.33147163185686,-861.5233951389009,462.693839794611,1882.4462109062779,740.4975340288715,-870.7319933970348,27.692806814904543,1684.2287123050396,922.7441606679204,-869.7836868103623,-415.5988084121045,1384.820968601759,1164.9522970851626,-638.1540734396967,-725.8875665227988,1049.3476665544026,1226.257261941279,-508.9027459906729,-1012.4860426785581,608.3554679661361,1263.1208959238143,-350.10396041924923,-1260.2055142434779,242.106889290048,1274.5616018640458,-65.01128379974307,-1422.4506383270964,-209.88539323622808,1220.931853469922,180.89372447342976,-1473.5445463081005,-660.2250138453583,1034.2897445384438,410.84829713141244,-1382.6216659694446,-1027.525041881322,837.7369982104369,666.6673214416892,-1185.4882384299167,-1350.7368129101465,423.59548297855736,701.1389743545585,-1057.9804008304627,-1706.716352281835,1.4310357817557815,817.9589190600834,-707.4599516106209,-1795.3533023718169,-413.06523897911484,818.0694157702869,-507.0085747685562,-2012.9684016984606,-866.6707187089737,654.7669452563775,-199.54040606320723,-1920.6151469059882,-1245.2922860774179,541.6391289823509,160.02758107844488,-1692.8077630518806,-1549.94297101957,231.1178203072825,269.6406851441682,-1579.4026084941083,-1913.5948185351222,-98.73743831022603,424.24280548415504,-1294.7022991699864,-2136.2622558375497,-516.9371680906777,441.26137962550126,-1015.7960260140167,-2234.005290827998,-880.3897185971009,407.42421815203784,-760.8677853978068,-2301.689451724861,-1305.7462436435305,306.0668673224004,-416.2863436258697,-2129.3400953332666,-1546.0772536567306,214.61062145829976,-92.44465842679756,-1916.5261612341997,-1855.5494994745093,-24.633618832053116,128.9716462680816,-1652.210671105051,-2034.3355809055893,-320.7285421944074,326.85992365490233,-1238.132006990259,-2180.034540633542,-664.4465065722545,422.1214416604802,-953.0492922515687,-2195.5308033524097,-927.9975573799027,531.2216283016013,-491.6617318570201,-2096.1738481389384,-1229.6977865582442,433.81657403766513,-161.74534181797458,-1905.2834512261295,-1566.6180605065372,326.0071719007039,257.99919275435826,-1539.2837191943051,-1674.2817680533549,159.48779304075475,573.2280386373493,-1186.9894884746475,-1731.9737645673986,116.07417370375182,958.5455005731876,-561.5824931858549,-1577.8808649120288,-128.42858439278154,1075.929220503894,-115.65184139403831,-1477.9244451087081,-312.9687938647983,1199.5373662211277,289.1821673126029,-1315.084670228599,-637.6894493569762,1154.8504885044958,733.5760667261993,-1017.9054348523428,-657.4494692708568,1263.5471669894962,1316.1242315149093,-462.07927971379956,-666.1786360806786,1243.7091285140684,1767.5904721942227,131.15546765071605,-563.7555586550379,1138.1342503472076,2178.748242332147,723.2985256110123,-407.1789862668079,1079.151857554921,2475.606734767106,1338.3579775745395,-4.525666246500236,1112.2454600856215,2759.157749916185,2025.4561560990592,330.6562814890028
