-98.2233268803684,161688.38205203,157490.01389817492,155780.9469290953,157187.28838894062,156779.59706314412,152756.22306474065,150305.19752772542,151462.57558521713,151813.29652598937,148193.1031852853,145098.35169217343,145779.6459568327,146661.74700897298,143592.0478537693,139937.7611117178,140105.50009046428,141458.12802049192,139015.665180306,134991.57125140983,134539.65537347863,136101.22942230938,134362.26614320185,130133.80896370803,129001.54663915228,130523.90805177744,129558.03473742848,125444.4479488113,123709.89394552942,125095.78905299844,124878.92778725707,120929.19731473186,118463.81584028351,119516.12938384697,119989.60714850394,116509.0088147754,113302.30783534539,113893.97852362049,114935.17696751388,111949.16752578528,108277.16150253647,108431.55653800849,109869.24294262532,107610.77049399607,103629.62336994175,103061.40898386884,104621.64277661474,103069.75981336992,98956.79993935104,97891.10826277127,99454.59680972877,98708.15685699586,94612.87981331942,92758.62406420705,94037.4919788794,93987.20270572933,90239.07339689758,87782.39146186628,88742.47008226164,89353.4620459789,86063.89520013864,83008.72650490182,83558.32626184201,84666.19132089663,81904.94956152063,78304.08318136439,78389.38899573716,79850.02458068445,77798.30372484232,73931.87764103159,73398.54517225675,74934.35020747285,73597.4458916344,69613.64102575263,68499.02173116452,70045.19059020767,69450.19785482668,65503.77261236124,63628.277613309765,65036.705045333176,65264.68100750203,61650.61089768083,59052.83095611098,60204.76347288462,61096.35347468403,57910.038542105816,54716.4544211328,55348.90535692038,56740.77845404133,54228.51739610368,50556.514433916585,50619.64480951689,52347.487755925045,50526.74301624873,46641.18400515978,46204.62530528744,48065.63529375917,47002.90894640543,43108.12782559116,41947.65259661569,43706.77248127546,43485.709406929294,39672.96145647325,37752.45314714554,39337.32256345858,39826.96679761568,36439.722462710066,33989.11525153283,35246.81590575099,36408.11946469355,33428.53070625916,30346.480896749737,31134.70877553741,32801.59579327713,30523.417210281725,26969.15460598367,27150.56454844358,29049.846274155163,27466.466315000536,23755.366521871372,23429.292436395466,25483.7342491093,24703.112736796946,20931.23233034881,19829.58639705139,21772.56356031247,21746.909553223682,18178.252290239354,16418.823368837344,18064.21829011434,18806.95843930579,15636.926748779602,13222.813092551121,14579.29985206871,15944.511474686748,13274.939675101501,10271.463132081277,11123.926536097395,12930.591162213015,10960.80840011694,7571.220025947565,7766.2323685615775,9848.102791751866,8533.376370346465,4953.525748175794,4603.843310259828,6767.869758218127,6358.55200686711,2803.016904137563,1700.7353960095134,3717.7453720836493,4021.890141136646,710.2084046288219,-975.2585151977328,869.8110473163906,1967.7819741311323,-936.2998430474545,-3302.553612698619,-1890.6073136521336,-207.47777472779853,-2559.458547239323,-5365.315584537879,-4438.195009186875,-2325.5783604046374,-3977.4251077964072,-7202.558910361517,-6809.372976315317,-4436.663712308346,-5314.035933137553,-8697.390239373046,-8973.792093205915,-6631.6185857369,-6787.846693833907,-10073.213052413023,-10990.880650980507,-8774.80452661209,-8099.600811352626,-11132.959303162565,-12786.836537540381,-10895.50143424406,-9555.757631924655,-12183.418771486828,-14475.414714296532,-13020.063480809404,-11080.540419620726,-13117.672630338453,-15876.130324650494,-14823.495011818522,-12534.711762782903,-13904.680818445293,-17013.948991462785,-16599.399132626582,-14096.888908916331,-14625.68754629184,-17835.88350431992,-18096.98849002654,-15604.27340264144,-15449.896883314988,-18614.3923343196,-19559.854421805732,-17249.863176307535,-16281.644546769327,-19116.29109729481,-20816.96019046605,-18804.24814513434,-17149.11097372036,-19549.789805835702,-21798.64715165605,-20250.86289000517,-18054.24542129707,-19860.317184595013,-22547.98307428076,-21462.684622092245,-18902.686807949023,-20012.816727776655,-23051.195298172148,-22643.561835524786,-19991.583963071906,-20294.628584831044,-23367.99712348338,-23653.341426614927,-21038.316236292594,-20589.74405704753,-23529.09832532022,-24446.313752879236,-22042.012353545884,-20821.27392776563,-23444.377364850283,-25090.540050855343,-23062.373047255554,-21157.815244370235,-23322.908481584025,-25575.709937433625,-23977.930024055997,-21586.03433329302,-23131.439042530612,-25782.803145433136,-24728.197808880024,-22066.47384825639,-22926.820069238798,-25904.295346344603,-25487.76450583546,-22704.603691330623,-22707.53897038121,-25655.782790503217,-25949.643187012465,-23261.690810301705,-22463.19932807602,-25256.59106780198,-26221.391064080854,-23720.82781412365,-22217.496348354412,-24621.305564673137,-26322.83650164338,-24310.887116082144,-22232.52724144119,-24127.099947558105,-26289.98538661842,-24652.49860512343,-22040.57384569857,-23308.387441231534,-25969.333547234302,-24952.2071345055,-22066.9889455284,-22545.220129491543,-25407.517962857964,-25039.686751498302,-22119.502211774045,-21910.155775043982,-24741.674798092892,-25043.06967020211,-22255.304816280986,-21253.143163765228,-23843.503670656224,-24857.549374048394,-22376.610472327127,-20616.118147444606,-22846.65062767877,-24588.49754732875,-22484.229605777873,-20121.082122989814,-21789.051580525527,-24004.53297289079,-22435.40432410885,-19751.2499073386,-20818.830416739525,-23462.989391190444,-22498.86320490035,-19553.617555131044,-19847.572737637252,-22603.159502365204,-22301.936452668408,-19368.790944760643,-18898.604904215696,-21618.706929795037,-21948.360889794516,-19154.27570526902,-17912.75171790149,-20421.280679958123,-21517.170629353983,-19037.98177105243,-17123.639087440417,-19271.633572406907,-21072.325298828087,-19050.622967919917,-16622.43322911793,-18157.0315195176,-20421.820110205852,-18879.663880985987,-16044.330021111069,-16916.88765583706,-19612.883784281228,-18697.13414076621,-15669.261790615485,-15794.800907445584,-18532.548115812606,-18272.95236510274,-15289.083900341626,-14610.016930589947,-17271.61923754649,-17686.623567225644,-14858.229598341764,-13501.826233946093,-15890.158798812343,-17068.267582706438,-14572.361602039651,-12445.421246363345,-14437.641149288036,-16244.071667047843,-14170.569014329332,-11608.29096678298,-12991.327427342985,-15222.459491175308,-13770.022425792202,-10834.115504642104,-11495.865820996078,-14112.77193374189,-13254.404332908656,-10160.786667384811,-10126.325219263577,-12862.85427913542,-12716.157491883925,-9691.211675771694,-8884.47486239548,-11454.966176633781,-12038.325462873094,-9286.912490928451,-7783.7868313645595,-10118.12037398327,-11435.372640717698,-9087.92467293502,-6849.567501567617,-8653.213900978557,-10611.772651273626,-8706.723945808819,-6018.752258356344,-7273.853638920005,-9686.6083196545,-8348.627507689209,-5431.258314075294,-5995.235163893183,-8692.979950124656,-7952.211003218097,-4880.755712283921,-4725.894786701228,-7519.419592670682,-7563.720843421361,-4630.124328821603,-3615.3446019378935,-6175.517600984749,-6942.787919558337,-4283.717502104202,-2675.767816956217,-4944.248433448234,-6325.000789679654,-4040.064330352656,-1747.282978262505,-3519.929819831921,-5615.856022792308,-3853.8123750710056,-1178.6430643792555,-2311.7085668110685,-4797.648535688176,-3586.2211936245203,-592.7479328742393,-1039.8256518415083,-3801.2837432274764,-3352.0608732021983,-341.0271435746481,-32.19578519522656,-2779.9295897494594,-2990.680028136737,-113.00472310077203,937.2353158255423,-1628.6550473915133,-2547.3952114158756,16.208739379552384,1777.39874630426,-413.9412849278119,-2071.4759470339945,55.280224238557366,2390.2773711620503,718.2955100558329,-1461.0686274460832,199.82958381944263,2941.2944787626193,1896.9117777772608,-701.3548468011886,271.3331574236254,3247.8365164148217,2951.6772606067734,148.54603614524058,428.1096792883418,3370.6794714481493,3884.538360573215,1138.6815210815676,795.0180161746903,3629.745894986325,4807.658104069307,2303.721003222183,1157.371293286249,3618.9506373253935,5460.2596641648815,3312.9485960189268,1539.6893617333008,3567.7113658400667,6008.728073120603,4436.795893454353,2078.4042034598824,3582.440668017185,6391.903788680065,5508.154880830833,2794.719942697353,3619.3647322740035,6593.280604078031,6398.468422147125,3552.9698414668783,3691.3423002725867,6589.326641681982,7084.336651857917,4275.012392643661,3732.36651975154,6466.538534399086,7806.368886890814,5319.292587333675,4014.4676847618466,6390.661046226323,8315.34663633781,6179.476563431628,4220.672520179371,6121.495613234929,8633.298330631045,7108.258940395368,4602.4199903029985,5922.547039023379,8733.196549506774,7866.780418144048,5071.675819416239,5701.3283525118495,8626.060399886414,8511.786768503385,5615.510232653876,5676.379128956927,8525.014861949305,9168.130301220834,6430.272978873869,5700.452149090677,8284.393575865492,9668.770111220001,7165.6547584967775,5701.041338281706,7935.284029521004,9974.915193098983,7965.962948580622,5858.634270867522,7578.683547253728,10111.3581570918,8710.383107397509,6136.04877221377,7295.799011348696,10087.704941038042,9372.973417990597,6500.673549613355,6987.35739583907,9861.893977519114,9869.083055992156,6962.329241734165,6777.23075307515,9518.225014979973,10305.84535809412,7551.562035420298,6575.076783423501,9043.235322798064,10557.558873091944,8160.876359493865,6475.605175809113,8516.647768630719,10628.92268108044,8748.222282374489,6543.014496792195,8100.192055755411,10623.338726803748,9341.507669316023,6639.26084108471,7575.16658394409,10415.813492377816,9857.210876829173,6922.744702791875,7159.257699984511,9951.37323953434,10136.162998876855,7228.248337524965,6819.377125084822,9494.55129098759,10470.35324467163,7757.825299624557,6532.012194177201,8889.341247325392,10545.397981887654,8176.222477631643,6282.820663432256,8179.387985045258,10464.024266003675,8682.285770218441,6230.868492574198,7593.769118353746,10228.713541994039,9132.81359382562,6315.035171863128,7057.712516785919,9864.342878894917,9411.804923134809,6435.618877530105,6514.704536283396,9226.6054201396,9602.788503540374,6695.71023385899,6017.235386703374,8605.86240841222,9700.057973122439,7050.1107838678,5624.805455262613,7896.527356190716,9637.502972387858,7331.548958384388,5272.5167874329745,7034.397678301615,9379.734621222644,7704.999063187366,5161.041416598142,6372.206161474616,9027.851448208989,7991.605554622231,5059.043277359979,5666.950352164844,8498.354119980166,8257.783171494411,5237.635157815264,5100.716666440239,7839.710804074635,8308.09818049179,5410.5683775424295,4610.572750468553,7156.448322148746,8396.90091185725,5779.57688650427,4217.359374371968,6344.75111661604,8163.821700573095,6045.332714761727,3880.6477719996474,5496.198639889812,7860.365415756667,6299.144334639255,3652.472828264137,4772.325273738163,7504.409952808255,6596.326864535698,3585.3983251419522,4054.478244192138,6930.76389215533,6771.731155830643,3732.336182839568,3435.263503343969,6130.464077991306,6714.154279026301,3826.7805447473547,2937.962444107103,5388.1029209991975,6699.937516516544,4167.286886129135,2464.3388279221217,4508.009278556008,6490.356513553337,4405.938727360841,2104.856986464114,3632.14185078815,6093.657687509531,4641.189883792165,1946.7905264158326,2928.437261315328,5607.611016428558,4843.065504680773,1859.1970700514303,2134.184814951599,4939.73182182185,4938.454921168432,1982.9565148186593,1580.8079146630243,4210.929582001299,4920.432711685398,2120.7682817557616,1148.2481853773297,3408.719369370543,4813.791087601927,2341.5636359901873,670.7825680704609,2581.166781880378,4628.189504709383,2674.2856785827207,345.0756804223365,1665.78427607521,4046.5032500774705,2817.3156513209897,175.81085643007464,1028.6319200466587,3659.264636067477,3068.2598765614457,179.11246939302873,371.9867612582011,3079.001924809573,3233.4743649968923,336.94756022034653,-160.09597978635702,2230.604767386294,3111.4205435710833,500.63263290400755,-593.372042900286,1530.5174596203938,3012.9685053752264,673.001440878099,-1143.6817742774851,704.666344427792,2887.644396644409,1075.236153976574,-1461.7522640989991,-181.5052546170332,2379.3975342534077,1237.6649854473583,-1596.3344578564434,-862.1323608498969,1940.4544861415404,1481.3471928484953,-1539.3231646877607,-1491.1672406905182,1258.3594398198757,1556.3598036236813,-1340.913523436387,-2060.7202163464044,527.5200021083542,1629.9680183300934,-1077.6605594007642,-2456.0004338247736,-218.99836219199096,1502.347059526352,-813.5202163759895,-2732.8352258153886,-974.4902304944926,1248.993592824876,-441.666109005233,-2967.6228807040957,-1755.995079710056,863.3660431503595,-133.13371304174962,-3003.4167834343216,-2372.2414156555383,419.9853510660769,100.62571964593462,-2873.3343993988647,-2963.86595656427,-213.85768223692685,273.6795593893585,-2626.057027493437,-3442.205839053903,-930.5979088512368,320.42671559462724,-2321.7168370984455,-3811.65521904436,-1573.972362868226,323.4292561977818,-1859.0952284401355,-3990.0686869459223,-2326.912100850791,11.549036741796954,-1541.1216056147678,-4153.760067434629,-3048.253795203209,-366.43396381857383,-1221.818632014365,-4042.3180324854275,-3547.3528223419344,-792.5939303204741,-957.3186691155533,-3899.9493361629447,-4059.9961101434546,-1364.210777712482,-727.8746106209892,-3569.047989633722,-4456.993378076711,-1948.5692540809268,-638.0862422017763,-3184.9763074354487,-4827.445319290202,-2683.212732934224,-729.5026049121207,-2725.6766351154365,-4929.94058707717,-3346.830371675269,-926.2171971041244,-2279.5786963715054,-4825.5788780518305,-3904.884864498463,-1291.6441244544585,-1976.1520236670276,-4775.308661605883,-4339.179673946379,-1570.1501509230238,-1586.4348474891103,-4493.668745786012,-4802.800573507404,-2115.835978345107,-1290.5922355704934,-4121.088388287408,-5203.388943912942,-2739.096038390142,-1213.20017983469,-3606.7324794800497,-5288.055242955148,-3322.8552734616824,-1205.628192466047,-3102.114936355483,-5377.923551793403,-3861.4156311947336,-1313.569901853256,-2560.688704235883,-5279.779580693841,-4336.6712454570425,-1515.1020963109768,-2113.6224169110974,-4979.5773721261285,-4702.8636702106,-1845.6077432906786,-1678.4204667173453,-4588.123673436299,-5035.041274254698,-2410.9626232117407,-1461.679893864457,-4153.098864124853,-5266.067711129141,-2931.8494075998988,-1343.2765646485386,-3694.3941510498516,-5485.9332140154165,-3523.1173674921047,-1266.1116202425164,-3005.515397794343,-5354.19336636196,-3974.681126350388,-1321.650676807345,-2395.861279060382,-5098.845281473952,-4332.642734787214,-1554.5239452577207,-1941.5812826178644,-4877.849090731199,-4773.0257343365465,-1921.1298684832745,-1525.2938270389914,-4387.971483469226,-5002.233383915962,-2365.6301207485085,-1221.9434948753915,-3804.2956508411044,-5080.083663993246,-2816.305343976037,-1033.7084149792408,-3219.8621249452754,-5115.4446461491625,-3311.841579042077,-971.9408342321258,-2605.6135308712037,-5036.792916025977,-3724.2571230802987,-1027.371325663209,-1992.7615552041552,-4803.593108263623,-4129.828818580638,-1195.3877036436697,-1404.5685166295734,-4353.233962422666,-4379.378866181794,-1524.045673713983,-1030.8912440151798,-3900.3172898671583,-4563.927828631991,-1883.1520755362835,-624.3254664204615,-3198.4236794939625,-4677.852966920471,-2410.270720390159,-464.07922152906394,-2552.757416313463,-4638.623970510522,-2857.2012306133856,-416.5728875493787,-1899.6113898040403,-4404.528751602482,-3185.8980590312876,-426.2603045753167,-1235.4303497746678,-4070.91923056381,-3510.5115939745738,-601.7715807703717,-713.7719616011782,-3647.6542089795475,-3728.3824075232515,-955.3133061447643,-252.2505873512091,-3021.145319998139,-3830.93088670012,-1275.4192941436431,-117.97340460456326,-2348.529275182462,-3881.729410927155,-1724.389603391528,-104.05668690756829,-1662.9129608880758,-3772.040583700461,-2095.9883707474037,-86.02705060179323,-996.7990489870917,-3523.503839634658,-2376.0919069460588,-64.19965766549467,-253.16043613528382,-3126.1740113993064,-2678.1585236286346,-38.88774574365925,-32.05178262874142,-2559.1289696379226,-2847.0432005589482,-25.243530342724625,-2.820720802166761,-1945.2101061917156,-2911.7091804746433,-315.33177754923963,29.200468992065908,-1148.0644667837178,-2797.761571780823,-663.8551480829765,63.70920376803315,-396.51778807721803,-2589.1633382729033,-998.4473529545357,100.40743795801336,109.88965514482152,-2310.1711200746095,-1309.0538165377584,139.0022104747468,148.9134328698401,-1778.1261107403452,-1407.1358062231411,179.206165449913,189.47548841060689,-1099.3940556929838,-1478.9873654860849,220.7380465348233,231.2961644229763,-413.14672449690624,-1542.7886149237083,263.3231646617023,274.1024836345259,284.92675214366136,-1414.6977080746442,306.6938392478769,317.6285834199207,328.5921290287356,-1048.6416292605368,350.5898129899133,361.61612403958725,372.65558261622164,-561.4615109338715,308.9726452824507,405.8146707573569,416.86871107787647,163.31710938615788,349.5043696256116,449.98204999284644,460.9914587501289,471.9807133057716,482.94628480784263,493.8846797305905,504.7924401448747,515.6661439825034,526.5024052943547,537.2978745024056,548.049238645764,558.7532216209245,569.4065844160459,580.0061253394459,590.5486802420211,601.0311227339478,611.4503643957337,621.8033549834037,632.087082627834,642.2985740287876,652.434894643039,662.4931488668761,672.4704802129258,682.3640714814575,692.171144926087,701.8889624139267,711.5148255803754,721.0460759783696,730.4800952221777,739.8143051258826,749.0461678366474,758.1731859625095,767.1929026948246,776.1029019256082,784.9008083598833,793.5842876227964,802.1510463614002,810.5988323410597,818.9254345369732,827.1286832207536,835.2064500420499,843.1566481051814,850.9772320407617,858.6661980728304,866.2215840809763,873.6414696577353,880.9239761612766,888.067266763429,895.0695464929227,901.9290622740768,908.6441029610087,915.2129993669887,921.6341242896447,927.9058925316058,934.0267609168022,939.9952283023958,945.8098355862289,951.469165709967,956.9718436580388,962.3165364522374,967.5019531421326,972.5268447913213,977.3900044597522,982.0902671819999,986.6265099415755,990.9976516412539,995.2026530693743,999.2405168619284,1003.1102874612184,1006.8110510703059,1010.3419356038426,1013.702110635144,1016.8907873398639,1019.9072184356792,1022.7506981185015,1025.4205619952672,1027.916187013106,1030.2369913849452,1032.3824345118455,1034.3520169020317,1036.1452800864108,1037.7618065310648,1039.2012195461825,1040.4631831917623,1041.5474021801583,1042.4536217751674,1043.181627688362,1043.7312459723416,1044.1023429109755,1044.2948249062802,1044.3086383625932,1044.1437695678487,1043.8002445719803,1043.2781290622142,1042.5775282357663,1041.6985866697287,1040.641488188071,1039.4064557259135,1037.993751191314,1036.4036753243026,1034.6365675532825,1032.6928058489812,1030.572806576245,1028.2770243432415,1025.805951848044,1023.1601197231084,1020.3400963772019,1017.3464878351042,1014.1799375750643,1010.8411263637345,1007.330772089068,1003.6496295908464,999.7984904890964,995.7781830103759,991.5895718117181,987.2335578028406,982.711077966379,978.0231051760957,973.1706480131261,968.1547505799936,962.9764923128396,957.636987791926,952.1373865502646,946.4788728802487,940.6626656386161,934.6900180496123,928.5622175066055,922.2805853720911,915.8464767758915,909.2612804117543,902.5264183324434,895.6433457431422,888.6135507933977,881.4385543676308,874.1199098741845,866.6592030328829,859.0580516612217,851.3181054592624,843.4410457930226,835.4285854764448,827.2824685521864,819.0044700710214,810.5963958700968,802.060082349969,793.3973962502496,784.6102344240362,775.7005236112618,766.6702202110346,757.5213100529027,748.255808166783,738.8757585520289,729.3832339456676,719.780335589202,710.069192994576,700.2519637092173,690.3308330801228,680.308014016925,670.185746754124,659.9662986122457,649.651963758457,639.2450629661689,628.747943373819,618.1629782428918,607.4925667150815,596.7391335685638,585.9051289737677,574.9930282484024,564.0053316116214,552.9445639374603,541.813274507524,530.6140367630728,519.3494480565632,508.022129402495,496.63472522779966,485.1899031212247,473.69035358233987,462.1387897700138,450.53794725048556,438.89058374456135,427.1994788743764,415.4674339097364,403.69727151374536,391.8918354883235,380.05399051914355,368.18662192001057,356.29263537674797,344.3749566905449,332.4365315208679,320.4803251280305,308.5093221155371,296.52652617201875,284.53495981297283,272.53766412186724,260.5376984909585,248.53814036162112,236.542084964703,224.55264506044932,212.57295067803443,200.6061488547807,188.65540337536868,176.72389451041363,164.81481875491272,152.9313885662982,141.07683210240748,129.25439295915976,117.46732990803548,105.71891663308725,94.01244146764793,82.35120713116794,70.7385304656832,59.17774217231272,47.67218654753469,36.22522121932616,24.84021688301891,13.520557036908485,2.2696377177126124,-8.909132763827529,-20.012334087778072,-31.03653418996646,-41.978289526938624,-52.83414534122039,-63.60063592671759,-74.27428489409112,-84.85160543637403,-95.32910059452979,-105.70326352352572,-115.97057775833241,-126.12751747998277,-136.17054778162628,-146.09612493442364,-155.90069665353212,-165.58070236445724,-175.13257346939326,-184.55273361376248,-193.83759895291246,-202.98357841868278,-211.98707398611054,-220.84448094026448,-229.55218814310888,-238.1065783002939,-246.50402822833303,-254.7409091216657,-262.8135868198035,-270.71842207437226,-278.4517708162905,-286.00998442313903,-293.3894099864383,-300.586390578859,-307.59726552142934,-314.4183706509175,-321.04603858720407,-327.47659900085887,-333.70637888061515,-339.73170280087174,-345.54889318920914,-351.15427059378885,-356.5441539506527,-361.7148608512945,-366.66270781027106,-371.3840105328494,-375.87508418250957,-380.13224364865323,-384.15180381426114,-387.9300798236435,-391.463387350057,-394.7480428632739,-397.78036389737906,-400.55666931836424,-403.07327959184875,-405.32651705076535,-407.31270616311167,-409.02817379978535,-410.4692495022233,-411.6322657501842,-412.51355822954804,-413.1094661000655,-413.4163322631367,-413.43050362946474,-413.1483313868999,-412.566171268391,-411.6803838195981,-410.4873346667478,-408.98339478438265,-407.16494076309175,-405.0283550773719,-402.57002635336204,-399.7863496365394,-396.6737266593821,-393.2285661093301,-389.4472838965899,-385.32630342172774,-380.86205584323,-376.050980345102,-370.8895244047275,-365.3741440604181,-359.5013041790715,-353.26747872384004,-346.6691510221235,-339.70281403311526,-332.3649706157351,-324.65213379656626,-316.5608270376107,-308.0875845041436,-299.22895133251524,-289.9814838976231,-280.34175008077915,-270.3063295375661,-259.87181396561994
